Frame,Camera_Read_ms,MediaPipe_ms,Logic_ms,Input_ms,Total_System_Latency_ms,Gesture
287,7.636999944224954,39.28070003166795,0.000500003807246685,0.000600004568696022,39.55330001190305,neutral
288,6.841199996415526,37.512000009883195,0.000400003045797348,0.000900006853044033,37.517899996601045,neutral
289,8.816800022032112,39.285300008486956,0.000300002284348011,0.000700005330145359,39.290099986828864,neutral
290,11.001599952578545,36.989200045354664,0.000300002284348011,0.000600004568696022,36.99440002674237,neutral
291,7.1094000013545156,36.37390001676977,0.000400003045797348,0.000500003807246685,36.378699995111674,neutral
292,7.719899993389845,42.04929998377338,0.000300002284348011,0.000500003807246685,42.05419996287674,neutral
293,5.999699991662055,39.18590000830591,0.000300002284348011,0.000600004568696022,39.19040004257113,neutral
294,7.2752999840304255,41.84680001344532,0.000400003045797348,0.000700005330145359,41.85239999787882,neutral
295,5.411899997852743,40.22149997763336,0.000600004568696022,0.000700005330145359,40.22849997272715,neutral
296,7.146599993575364,36.77459998289123,0.000400003045797348,0.000600004568696022,36.77970002172515,neutral
297,7.34429998556152,37.69670001929626,0.000400003045797348,0.000500003807246685,37.70089999306947,neutral
298,6.718499993439764,40.43870000168681,0.000500003807246685,0.000600004568696022,40.44369998155162,neutral
299,7.2191000217571855,115.09779997868463,0.020299979951232672,0.000400003045797348,115.12279999442399,jump
